"periodo","prov","proporcion_mujeres","ratioexp","ratioanalf","ratiobach","ratiouniv","ratio_asistencia_clases","edad_prom","promedio_ingpc"
"2015T4",23,0.489049297767492,0.0906176811695391,0.937153842515817,0.204654165340235,0.0848079444587245,0.937153842515817,28.038485232998,210.254472592748
"2015T4",24,0.496514972862388,0.077381227765526,0.937738764110025,0.16470009254105,0.0797158693671684,0.937738764110025,27.1592878560582,156.92041845775
"2015T4",90,0.425542292867801,0.0729868790915811,0.948502502800541,0.0727002185106992,0.0437062120047866,0.948502502800541,27.2105891032924,167.071763871216
"2016T1",1,0.514978273357558,0.182090818304602,0.922199719060807,0.285918582301527,0.147819599561405,0.922199719060807,31.5705854247635,227.115098157829
"2016T1",2,0.500055358775941,0.169899102930852,0.905710622427178,0.230950423524034,0.10059139020645,0.905710622427178,30.9448821179089,149.429683677041
"2016T1",3,0.529022243132446,0.181486097290418,0.90357529088358,0.258755840589119,0.0816166648973292,0.90357529088358,29.9057455589874,179.026241353668
"2016T1",4,0.49421003813238,0.130544502560516,0.951412989632294,0.217744618366151,0.115240068168835,0.951412989632294,32.6807850056212,184.862081270652
"2016T1",5,0.518714075377769,0.179095210713719,0.905597604073519,0.216950116703975,0.103159977712013,0.905597604073519,28.8831655612421,194.178829448727
"2016T1",6,0.539258252611342,0.182487069643506,0.920979302939316,0.253414235334199,0.137505970281427,0.920979302939316,28.9503687601757,196.362979341158
"2016T1",7,0.492797814904412,0.128632522588785,0.962065535177947,0.272428734475414,0.122885164021165,0.962065535177947,30.6543458630825,205.21877086263
"2016T1",8,0.512548248629667,0.094049969528685,0.928377380554043,0.210112250959564,0.116005255837378,0.928377380554043,26.0830820708755,167.794223223902
"2016T1",9,0.50532891156241,0.0914216271923306,0.954919693485631,0.257784843257984,0.113368834713527,0.954919693485631,28.9946136926172,237.854708377505
"2016T1",10,0.529951435771777,0.129867582673771,0.926058227142582,0.262661070124764,0.143897029825308,0.926058227142582,30.8610453141404,242.908539927759
"2016T1",11,0.515210116819794,0.175400066389228,0.950956998265401,0.301104708123083,0.166282256634893,0.950956998265401,29.8708778901322,181.29528683193
"2016T1",12,0.498315647424645,0.100263652970156,0.916495373880847,0.214401803291921,0.0941594520825507,0.916495373880847,28.5733127485313,144.529187229897
"2016T1",13,0.494437824987908,0.112236756248382,0.916678673824515,0.238396478414645,0.115451022301839,0.916678673824515,29.7181751158374,188.639116092063
"2016T1",14,0.524510201377192,0.212214008951723,0.91387053038839,0.245492615667569,0.112582594224494,0.91387053038839,25.2231149659075,173.759024844204
"2016T1",15,0.506648611669693,0.150944379829094,0.93951372417162,0.22321855317288,0.085131642361699,0.93951372417162,24.2113837617881,144.128406102934
"2016T1",16,0.497718434159534,0.160127979815563,0.942584824509242,0.22658199962458,0.124375653386283,0.942584824509242,24.7669135202359,175.878313077819
"2016T1",17,0.515176874228682,0.111423665107954,0.961472962506536,0.365142659926171,0.210600899929729,0.961472962506536,29.8543204187905,338.588823084249
"2016T1",18,0.513507535218724,0.164002371537974,0.93695656848085,0.290770238731787,0.176793282968333,0.93695656848085,31.1402567670679,227.816097921371
"2016T1",19,0.500533114131713,0.194593319826658,0.942324590612063,0.226629282878696,0.107913503108277,0.942324590612063,25.6842528068354,157.277714254783
"2016T1",21,0.503546986405391,0.108573877532838,0.935305940637619,0.131002255973969,0.0585911097784534,0.935305940637619,26.2203875958875,156.879896757476
"2016T1",22,0.506170084830087,0.161524119592733,0.936721821317048,0.15047547039302,0.0608128491947638,0.936721821317048,24.7401250131331,162.468078742775
"2016T1",23,0.52224388268851,0.100580203158633,0.927602520431165,0.256500633958576,0.136712110943648,0.927602520431165,28.6255792403293,216.914276794329
"2016T1",24,0.491471569500145,0.0866222529157996,0.953552057813866,0.214335132164341,0.0796222511053036,0.953552057813866,27.4937105794102,160.862696764958
"2016T1",90,0.506243598005519,0.121003553182142,0.893033778003073,0.112119030776194,0.0464601312599516,0.893033778003073,27.1585324368821,118.800521459965
"2016T2",1,0.519310459780314,0.151399985671132,0.916986362221383,0.282087788188377,0.135192712666116,0.916986362221383,30.9484306269611,236.893514760789
"2016T2",2,0.512574115074867,0.184982115968585,0.889849251437758,0.158828004558411,0.0925222936098896,0.889849251437758,30.5302396939462,150.967228316962
"2016T2",3,0.538979661913367,0.193384878551808,0.889750921222774,0.210890577907816,0.0811990663510611,0.889750921222774,29.5813004722451,167.345395436886
"2016T2",4,0.500582669466579,0.128496277913048,0.937213852907714,0.203275127237672,0.120924751517009,0.937213852907714,31.1317582765409,177.203220061279
"2016T2",5,0.521299911382566,0.175292793483906,0.898174069507472,0.199213925462982,0.092163164993215,0.898174069507472,29.2694356378098,193.839476898052
"2016T2",6,0.532478188115852,0.202946451244079,0.905176419394069,0.215384288216126,0.140795601102684,0.905176419394069,28.2502636814239,159.399632097765
"2016T2",7,0.490346488145732,0.132764852704626,0.954308687551631,0.245533459473913,0.109867259318315,0.954308687551631,30.8495635446768,218.341265877327
"2016T2",8,0.517116968321883,0.0864191348949136,0.923565872777843,0.223253629753257,0.117625645532026,0.923565872777843,26.4954347244881,179.579844232109
"2016T2",9,0.507281131382772,0.092658246928359,0.949888927796632,0.257534234833552,0.11527672037506,0.949888927796632,29.7888790796976,238.088096972534
"2016T2",10,0.522153725785998,0.132771495764481,0.92157129379902,0.24352484768272,0.12090128644549,0.92157129379902,31.4099082684595,206.359048486324
"2016T2",11,0.51585146227919,0.174361371978583,0.940726895000046,0.312043172912893,0.195308131875346,0.940726895000046,30.3312900009087,221.623356368724
"2016T2",12,0.506207887621287,0.104542075364837,0.922892712831505,0.215208809970818,0.0938243945791223,0.922892712831505,29.0265281893359,175.061849126659
"2016T2",13,0.504082784640327,0.099941497585302,0.916390465147824,0.211991935114546,0.104553839625871,0.916390465147824,28.4750449939732,176.084169106053
"2016T2",14,0.503028884889326,0.161863425528843,0.899302788090889,0.233099896654935,0.0996961432964831,0.899302788090889,24.0562055272924,170.698333308858
"2016T2",15,0.514389018560379,0.164062345641127,0.938804268324594,0.180858456673046,0.064827204538044,0.938804268324594,24.2521926344997,137.087413385045
"2016T2",16,0.514396569970065,0.129674830383503,0.937189884418805,0.258514009028986,0.156220623533938,0.937189884418805,26.5776777950499,204.350762329179
"2016T2",17,0.51582384805833,0.101931672012894,0.954284285786974,0.339656194419483,0.182680996339474,0.954284285786974,30.6730577315738,315.945880469339
"2016T2",18,0.5211199461562,0.143575651053239,0.938216940786653,0.279726622138283,0.163466555921242,0.938216940786653,31.2204972674016,218.107707898524
"2016T2",19,0.483618237344128,0.17468843157108,0.938601373703887,0.185296656684927,0.0859666927587699,0.938601373703887,24.8628646357822,142.486672783379
"2016T2",21,0.490629885108015,0.0962461069597427,0.919738619425471,0.164596640689836,0.0745139263842047,0.919738619425471,27.0662246697467,166.507766789299
"2016T2",22,0.506406355708414,0.150288521398392,0.926824594296935,0.126830511062862,0.0653201638807554,0.926824594296935,24.4046223955597,151.032430907383
"2016T2",23,0.527308507030838,0.101330031743387,0.932199243896272,0.213054360273812,0.100676978063416,0.932199243896272,28.172221018654,197.022445840935
"2016T2",24,0.490421627136868,0.0727757262209633,0.947350631288546,0.167460900324086,0.0683048926119125,0.947350631288546,26.4139080768865,144.266905766245
"2016T2",90,0.49938231083506,0.109291916803159,0.937754112700284,0.129336913041644,0.0489080238844395,0.937754112700284,26.1409371770922,167.696267372493
"2016T3",1,0.528330562960085,0.157491762265232,0.935560862433855,0.289863048291902,0.122904459335939,0.935560862433855,30.3893666458656,221.392729573268
"2016T3",2,0.506617122867211,0.206237188111122,0.908862939924684,0.167699484090788,0.0845391451204187,0.908862939924684,29.504348655882,157.758911370239
"2016T3",3,0.536840192691047,0.199321508433906,0.885807913352918,0.216165617874114,0.0717605276272281,0.885807913352918,29.9914580953621,181.50748440033
"2016T3",4,0.501959390992832,0.150210544199478,0.949505183314583,0.243339738513081,0.0960859543644665,0.949505183314583,30.5629870159753,165.707328078027
"2016T3",5,0.515186421520821,0.171361455470382,0.926386598312136,0.309648798478123,0.162976521375378,0.926386598312136,29.2016133764157,232.552057241905
"2016T3",6,0.507150870542808,0.212639072039157,0.905952477682389,0.250798155922884,0.126010123641231,0.905952477682389,29.8154829210846,197.943542079945
"2016T3",7,0.493980840658429,0.119029697675487,0.956162707626216,0.254999386669789,0.112673439124223,0.956162707626216,31.0907442018349,208.117026470198
"2016T3",8,0.523427713012655,0.0972794508334762,0.920637553583604,0.214544340348448,0.108154284407624,0.920637553583604,26.7022417826717,181.095075613225
"2016T3",9,0.500406408914795,0.0982059531146937,0.946985167020033,0.278315725388808,0.133572991729518,0.946985167020033,30.0911083807513,237.25280775786
"2016T3",10,0.507014471574353,0.121208905392476,0.912904489026652,0.229735235279562,0.0913239176943894,0.912904489026652,30.5996503513554,170.329063843966
"2016T3",11,0.51416600104453,0.196952237912794,0.943891011271146,0.367948603093525,0.22950287212141,0.943891011271146,31.5885841256915,259.879972428898
"2016T3",12,0.495252458099026,0.114529378338465,0.927463784032884,0.208202645412097,0.0957804136154011,0.927463784032884,29.1963995930731,170.037673658662
"2016T3",13,0.495221318268062,0.109579900471661,0.92000567829699,0.238910990332677,0.12387371087692,0.92000567829699,28.6665312179054,206.47942873096
"2016T3",14,0.499829992361559,0.159348422467072,0.895891674760997,0.196282540231039,0.092092082104936,0.895891674760997,22.6060378550377,148.032382966323
"2016T3",15,0.493100277457387,0.19113402771645,0.952394144027794,0.197919960031024,0.0729501015295828,0.952394144027794,24.44474158079,147.590726018042
"2016T3",16,0.473680549901394,0.144182042245129,0.929797974662281,0.299888881766196,0.117768978295636,0.929797974662281,24.3049111886035,222.118851106163
"2016T3",17,0.513136459426462,0.101637975081447,0.952761604209761,0.361185097789465,0.193020778154571,0.952761604209761,31.148597269975,335.49952796501
"2016T3",18,0.504438372518526,0.157070521059213,0.943041253475977,0.289336124096522,0.147607464937493,0.943041253475977,29.8581543271386,246.378676983112
"2016T3",19,0.481153701349325,0.200740394827091,0.933750786601487,0.25133665448001,0.0890110747234384,0.933750786601487,25.7344879578898,166.043927813586
"2016T3",21,0.492420727927534,0.0865004041549307,0.936395174708397,0.197667460102534,0.0650033646807228,0.936395174708397,24.8926945050664,170.420749610293
"2016T3",22,0.485223689733328,0.157760349335692,0.940140893836795,0.184580389048567,0.0510975813155308,0.940140893836795,23.7282763943118,146.761839923309
"2016T3",23,0.499172887594991,0.11090063330621,0.928867569671223,0.18163440137335,0.0999449188768152,0.928867569671223,27.793022075974,206.154643741197
"2016T3",24,0.491433876643959,0.095097189720873,0.914703156977825,0.169875517842927,0.0621387621515693,0.914703156977825,28.3118895928776,155.896672316798
"2016T3",90,0.485357425512392,0.114423984783312,0.902155130576768,0.0666955658991439,0.0371091126728496,0.902155130576768,25.4819717901731,132.041408987543
"2016T4",1,0.527320042400926,0.140040120712785,0.945903845194651,0.315076765752196,0.152711566615229,0.945903845194651,30.395557223021,247.951826973057
"2016T4",2,0.522293926324643,0.160373037691989,0.900726636400298,0.255794338247229,0.121293657160143,0.900726636400298,29.0659531785369,171.883343289041
"2016T4",3,0.508422794773004,0.125679221733784,0.90587599853006,0.234620338981049,0.103078029673326,0.90587599853006,29.0451396308144,212.082860304574
"2016T4",4,0.523805320235556,0.124862091306949,0.944943243925012,0.240508254596936,0.103684475323021,0.944943243925012,32.0825433285207,174.348587520185
"2016T4",5,0.523328228039665,0.184091954889195,0.909450413269563,0.214403057882279,0.0929209863304821,0.909450413269563,29.0443849281523,194.825826870207
"2016T4",6,0.513423203681612,0.234932746052125,0.863617988689019,0.196448155190105,0.09463030563185,0.863617988689019,30.1794874658007,154.561144125801
"2016T4",7,0.502069310911714,0.097931634958731,0.955358452224016,0.247236136564969,0.114535956267298,0.955358452224016,29.8839283868197,204.191532322635
"2016T4",8,0.498318429536042,0.0830891560819773,0.930856438124826,0.208219517595754,0.0842644969024145,0.930856438124826,26.0928087733847,155.88903119639
"2016T4",9,0.504740715106805,0.0911255335669824,0.952132480361447,0.277324771224984,0.113902883144506,0.952132480361447,29.3406416107245,224.212502583299
"2016T4",10,0.518754284329202,0.116593017817199,0.923560809781879,0.253618507247781,0.109158387108464,0.923560809781879,30.3519233794506,195.484201668508
"2016T4",11,0.50506956566798,0.137339874490814,0.960690296553287,0.343342244153071,0.190450687550722,0.960690296553287,30.4409548178057,215.426916764413
"2016T4",12,0.49569643632657,0.103951814736023,0.927872317474023,0.209867497381859,0.0776862433155745,0.927872317474023,28.9158689730958,187.997592122523
"2016T4",13,0.500199136542349,0.107900284140473,0.906400831447869,0.22632841950495,0.121657524362762,0.906400831447869,29.5849484420551,188.912950176364
"2016T4",14,0.503229833292421,0.153562008973176,0.921909264342634,0.194695069026156,0.0761683711607507,0.921909264342634,23.7810988468497,169.286941994203
"2016T4",15,0.50805482683742,0.160766041044099,0.949445182525098,0.237548651891716,0.0910689964001058,0.949445182525098,24.6247705098853,162.230101249551
"2016T4",16,0.506924467483738,0.196217826986495,0.91272619276376,0.190654370315093,0.0832255670749603,0.91272619276376,23.5102475630274,138.072806190707
"2016T4",17,0.510320413588184,0.105183821042643,0.954992798855719,0.33959652482139,0.170759437851416,0.954992798855719,30.6052401210837,296.768413179487
"2016T4",18,0.506444508961153,0.154869380562741,0.936572192692078,0.272073960012796,0.144575273857663,0.936572192692078,30.7679424825368,214.604236519676
"2016T4",19,0.498510367280661,0.131728958245763,0.944593650312779,0.24468639988656,0.112234912995254,0.944593650312779,25.9534271790347,174.518465540922
"2016T4",20,0.485893502089922,0.117751904995735,0.980809540485225,0.327233085389934,0.189830874984584,0.980809540485225,29.4561366374267,673.536089430297
"2016T4",21,0.495577786068623,0.0872295934577855,0.929090545464161,0.211546384413331,0.0948604329055014,0.929090545464161,24.7849281419268,189.140790935252
"2016T4",22,0.496230770990596,0.132454993350504,0.943619916368085,0.202539769997464,0.0821057358538564,0.943619916368085,24.1637073211154,177.679781654313
"2016T4",23,0.498659973046392,0.0999034795505527,0.941663896264287,0.204463658073392,0.100545064762161,0.941663896264287,29.0359541112986,214.682260185824
"2016T4",24,0.495636508021496,0.0863261710255824,0.933074461732016,0.184380579809795,0.0761966616254955,0.933074461732016,27.3400449057289,164.894813515448
"2016T4",90,0.496198981641851,0.10098551594468,0.878907135288094,0.119629092475885,0.0226151985427561,0.878907135288094,27.909034902818,171.894080123105
"2017T1",1,0.505149765419166,0.181022566265937,0.913410156225855,0.272204803210594,0.132783536941476,0.913410156225855,30.9517952702931,219.599525183787
"2017T1",2,0.507952001709576,0.19797393852445,0.908019759679289,0.182640145666386,0.0889952645069525,0.908019759679289,30.6111452834294,155.295480311133
"2017T1",3,0.540035304458276,0.147548957309098,0.897206319554983,0.221409876367341,0.0880599569562089,0.897206319554983,28.4483882211733,163.975761545653
"2017T1",4,0.495602285717938,0.143160800260796,0.95064997937043,0.240230112402231,0.0913056247366542,0.95064997937043,32.4265296423168,169.172452955267
"2017T1",5,0.529912951263747,0.208751341457356,0.903038233354292,0.210262899739782,0.0971438633356144,0.903038233354292,29.1451030558132,195.135959400594
"2017T1",6,0.522260624117608,0.239134812699172,0.892246909174601,0.202767597872037,0.0827504911867135,0.892246909174601,28.6302847637279,158.588058383559
"2017T1",7,0.488836205065162,0.114871992891512,0.951162345517264,0.246914137664683,0.108377059188136,0.951162345517264,31.3612817115691,212.145007611589
"2017T1",8,0.502090005100076,0.100738992720944,0.918906796993768,0.230802381656613,0.115567595667051,0.918906796993768,27.0077124783726,193.003759485989
"2017T1",9,0.503130317657133,0.102412297727643,0.949117524435919,0.278000470051578,0.109727597928392,0.949117524435919,29.9258642273259,226.591875688375
"2017T1",10,0.516901760232074,0.124395528876394,0.925096592517645,0.275268457170014,0.134765276418283,0.925096592517645,31.1790593621396,255.925507570232
"2017T1",11,0.51718406428795,0.169896406657449,0.938405773250373,0.302487597793526,0.18704152835471,0.938405773250373,30.0830894632978,199.674233085646
"2017T1",12,0.498822767431302,0.117575792628481,0.928319510378888,0.22113379515142,0.0825284926645442,0.928319510378888,29.1050616182924,163.706456789663
"2017T1",13,0.495653066708727,0.121608544677787,0.915119410659183,0.24767037487488,0.0935002312668387,0.915119410659183,29.7451904643548,188.98134740772
"2017T1",14,0.492601436725751,0.177807341962213,0.897407062317863,0.196986827066499,0.0793280676914255,0.897407062317863,24.3529263316203,149.800360560018
"2017T1",15,0.486454537884613,0.183211330660151,0.919543993572422,0.206700997055561,0.0486455939565138,0.919543993572422,24.1718113005841,125.128225424813
"2017T1",16,0.484232929588032,0.170780488079275,0.939206430658152,0.28638143995603,0.142497955626468,0.939206430658152,26.1684376233563,196.533689316013
"2017T1",17,0.511361507050129,0.120326240671999,0.959119060475111,0.33470550991739,0.170557758704665,0.959119060475111,30.3550837275796,303.411494260828
"2017T1",18,0.516491743744514,0.17225876811461,0.930164881791989,0.26976712065952,0.145782616527556,0.930164881791989,30.7674931421301,208.768597085307
"2017T1",19,0.497682071538461,0.171472113034801,0.918564770629365,0.19054160869219,0.0763242111974757,0.918564770629365,26.155478042208,153.115122569428
"2017T1",21,0.498886218300068,0.11220557766257,0.929080975331364,0.158875125446749,0.0600141771073249,0.929080975331364,26.215430742933,144.758790673374
"2017T1",22,0.500422758994118,0.169036657920842,0.93547662027318,0.158675765472249,0.0414773841356215,0.93547662027318,24.144978390446,153.806793883887
"2017T1",23,0.518641539691533,0.111871040639407,0.92461351316652,0.270739179847861,0.147128119551272,0.92461351316652,29.7984824813435,288.455117399302
"2017T1",24,0.493162747894296,0.0936332241724354,0.953863129487878,0.234896022911933,0.0768928617005085,0.953863129487878,27.1770952607145,164.310897473184
"2017T1",90,0.464081152437678,0.150274606002401,0.91241493950894,0.103239666220523,0.0427235661221368,0.91241493950894,28.7514214556223,155.775608297565
"2017T2",1,0.522422948081752,0.175265558013462,0.920315801969491,0.25509420332811,0.110055748223453,0.920315801969491,30.6578113269687,228.249010089745
"2017T2",2,0.501227060939487,0.173818428596491,0.923410874358932,0.167739256786104,0.0619001112024656,0.923410874358932,29.911958311324,153.829579894886
"2017T2",3,0.54311857442461,0.168475209439134,0.894802911480618,0.220058077843558,0.100110743051146,0.894802911480618,28.5401871672879,177.746819995785
"2017T2",4,0.498690910816713,0.136060437127825,0.949477053948639,0.242557303274935,0.135305383506677,0.949477053948639,31.5569543354754,194.94277686282
"2017T2",5,0.532433794171055,0.223496145709335,0.894960202573989,0.235986148037594,0.101536200342402,0.894960202573989,30.155863463668,201.926113353865
"2017T2",6,0.527801694886194,0.215611051158542,0.897488421236076,0.214045178646908,0.109668322109563,0.897488421236076,27.9151085647443,157.526084904331
"2017T2",7,0.484514888810875,0.134046399377342,0.940688154351977,0.238298393604159,0.100896380206465,0.940688154351977,30.6008064063331,227.720940103061
"2017T2",8,0.513676516966907,0.0991149615492159,0.902884486075743,0.211741364746948,0.107147358196316,0.902884486075743,27.4163862321926,177.104833506143
"2017T2",9,0.501084783368366,0.100609457050722,0.947207478554111,0.28139962141146,0.111377773883919,0.947207478554111,30.7591734054112,233.011560682419
"2017T2",10,0.509760690408156,0.121410852865454,0.904431922249432,0.263497542505571,0.142322458934395,0.904431922249432,30.7672738579981,232.720209751349
"2017T2",11,0.493917780221717,0.171136421386522,0.948895445491336,0.386526018737385,0.27531526485351,0.948895445491336,30.7637827020173,249.494933449994
"2017T2",12,0.498750543703722,0.110821708253845,0.916042015089757,0.23346842849354,0.0918355002814208,0.916042015089757,29.9115821658585,171.257253107855
"2017T2",13,0.505713787628223,0.117279164512858,0.914193361663673,0.240231552012845,0.103939709856726,0.914193361663673,29.5288550798857,200.723044016925
"2017T2",14,0.503842128840283,0.168671773229059,0.907445650272873,0.155938825842792,0.0747356164647516,0.907445650272873,24.3033357451837,154.324239030753
"2017T2",15,0.497091455261873,0.172514772777614,0.941176197932926,0.203930741851898,0.0683126325504812,0.941176197932926,25.0712402592492,154.316343959607
"2017T2",16,0.495053755063886,0.176778437278042,0.92844410455735,0.245387465664781,0.115259359981232,0.92844410455735,26.1758971633169,201.377200743553
"2017T2",17,0.510681701839298,0.103675232216123,0.954029906649985,0.36721361629887,0.191036807163866,0.954029906649985,31.9027799256677,331.019903566433
"2017T2",18,0.51237470926755,0.159507001859607,0.941083716746401,0.265030465533615,0.14592344109542,0.941083716746401,31.5396775397074,224.218942259455
"2017T2",19,0.489213008072748,0.178093322323928,0.937988607472921,0.225986333643165,0.0973272621682005,0.937988607472921,26.4193079919389,153.803655571702
"2017T2",21,0.468839776879302,0.0980799292816537,0.930552568226807,0.177237554655088,0.0601942729629341,0.930552568226807,27.3526033054033,169.706489114245
"2017T2",22,0.488430379942728,0.173509106278522,0.938079100827491,0.153393859402938,0.0471768170987162,0.938079100827491,25.4948709416199,158.883108033919
"2017T2",23,0.508893762982079,0.10312648677936,0.938688756981767,0.270103262116469,0.126696408777188,0.938688756981767,28.989416236336,237.730668929084
"2017T2",24,0.486112546905913,0.0828982430653634,0.941620984921305,0.181054293320014,0.0649584707388281,0.941620984921305,26.4847543901922,152.127342622772
"2017T2",90,0.483087122604733,0.103112948819379,0.900351699268516,0.165855433506955,0.0390557827340464,0.900351699268516,28.3725331104327,164.107798794987
"2017T3",1,0.520524610442388,0.145206412685728,0.926487433316218,0.300917902186948,0.140039341463775,0.926487433316218,29.3294262518706,258.42241371165
"2017T3",2,0.478043093376746,0.188290022433476,0.903139914793876,0.227868204567973,0.0929958503370573,0.903139914793876,30.8764334911417,156.597700443111
"2017T3",3,0.550672011478701,0.154506468854131,0.907355937008346,0.235005813337969,0.11272153225507,0.907355937008346,29.3560879445452,212.254905655106
"2017T3",4,0.497899797437423,0.128248134490691,0.938910922426656,0.250193627384405,0.110566064220874,0.938910922426656,30.6787760750189,237.627144519121
"2017T3",5,0.528125942843518,0.184619283009377,0.92697634624961,0.267147936562576,0.105547001056564,0.92697634624961,30.1100929048765,220.057928274556
"2017T3",6,0.524071924126309,0.231388754110836,0.899138843855672,0.259773485940609,0.120558486710717,0.899138843855672,28.9498975865725,185.295171687809
"2017T3",7,0.489279804928809,0.126448075158007,0.952341225120056,0.226916533613183,0.0847992030029497,0.952341225120056,30.3911411614148,217.089233091067
"2017T3",8,0.504709943267562,0.0911317482094984,0.921544842398057,0.2206356879884,0.103358137860451,0.921544842398057,26.1005115127976,176.964593658464
"2017T3",9,0.506502776405471,0.10262627520478,0.942614702595906,0.280849210245468,0.115116160637948,0.942614702595906,30.5415254604037,223.885036601116
"2017T3",10,0.510033459559219,0.121346477719779,0.912845619354879,0.292889113182084,0.135426442333614,0.912845619354879,31.0707505929665,236.58907442186
"2017T3",11,0.494532374950263,0.202961223144098,0.934546405375173,0.377103515614818,0.228992336150106,0.934546405375173,32.0365377540368,472.30709299986
"2017T3",12,0.49102416756787,0.120145049223023,0.921311600968662,0.247501471796964,0.104927503140694,0.921311600968662,29.9439960627856,194.268510046539
"2017T3",13,0.501996609823372,0.113363901584402,0.924780237956236,0.274991021515672,0.120793548843163,0.924780237956236,29.9628049315181,222.529398775411
"2017T3",14,0.484538464218645,0.17090971894118,0.929113037955738,0.269990097180744,0.137272309699989,0.929113037955738,24.8216671578279,203.756274436391
"2017T3",15,0.490338467971061,0.186872640578923,0.952787079033667,0.230313613990226,0.0688750776412248,0.952787079033667,24.6657431371887,168.811942007486
"2017T3",16,0.491024054326346,0.152975007458463,0.92512649890366,0.279339368634582,0.137770784524922,0.92512649890366,26.9534231174588,198.433020065513
"2017T3",17,0.516856090141573,0.106927426149902,0.962199088673936,0.363463501755354,0.174475315379814,0.962199088673936,31.073494389208,377.057052517078
"2017T3",18,0.52889669248011,0.173099468168013,0.932538260436357,0.278338541271376,0.141004027902157,0.932538260436357,31.172711086877,267.203149462296
"2017T3",19,0.491386889761938,0.165339413218752,0.94700059090434,0.308931976117562,0.113710833207404,0.94700059090434,27.0582129897678,211.003410688896
"2017T3",21,0.479189214888808,0.0915249024944806,0.920053710376089,0.17931703854853,0.060309976033538,0.920053710376089,26.5392252574817,175.634434496837
"2017T3",22,0.489983199179525,0.156196611608457,0.938617653382211,0.181817664306924,0.0477013019576971,0.938617653382211,24.6380938785385,207.830692567666
"2017T3",23,0.483925105874023,0.117256958922654,0.906000514206298,0.229612566618073,0.118165632238855,0.906000514206298,29.2150409703868,269.50127174089
"2017T3",24,0.496089412026849,0.0885468106600363,0.930186914484945,0.186844166470535,0.0697100171488466,0.930186914484945,28.3696313126547,159.015396494258
"2017T3",90,0.453386832556144,0.11715100048168,0.789689381758297,0.0546214752790313,0.0122617144786573,0.789689381758297,25.747917273151,110.043449503559
"2017T4",1,0.517076695277044,0.145431948356369,0.942056980878509,0.300154522538717,0.155548292180778,0.942056980878509,29.8248309073704,238.741156911796
"2017T4",2,0.514972701124684,0.188579611895372,0.890221456231465,0.252025498955911,0.12749534827593,0.890221456231465,31.2124879189782,177.876059240969
"2017T4",3,0.519963536681162,0.147598353612706,0.902680949279123,0.221972981201291,0.100438102180602,0.902680949279123,29.6777770559182,194.631960595776
"2017T4",4,0.508979568866229,0.146954672552739,0.924264544894362,0.227503640801999,0.111647529891778,0.924264544894362,31.9009111951844,184.009945802143
"2017T4",5,0.522533605792764,0.170688276236052,0.896768493334331,0.238313602263094,0.108396560831086,0.896768493334331,28.5740452788117,207.082338728671
"2017T4",6,0.502633816516076,0.214599924690455,0.88132396239528,0.218341758990096,0.108634189457516,0.88132396239528,31.1164851257153,189.594069170652
"2017T4",7,0.502972348215357,0.119843619021091,0.960118162327945,0.232164522792935,0.10332876507424,0.960118162327945,30.9596900039743,240.573020583023
"2017T4",8,0.508201223359855,0.0889037362630182,0.925919539468597,0.22263203588091,0.11264490792278,0.925919539468597,26.6835891048527,175.806461983602
"2017T4",9,0.50751119997536,0.100407801496303,0.943921143009849,0.285145633522722,0.104693989426147,0.943921143009849,29.5876668700245,231.882867192382
"2017T4",10,0.522152655304171,0.118204642234774,0.921752652869948,0.288667816575618,0.154299921081793,0.921752652869948,32.6369017108081,233.121287266001
"2017T4",11,0.495517755497881,0.140763370147499,0.9353078534939,0.309830982305842,0.175728377699758,0.9353078534939,30.9499217894103,208.051619632467
"2017T4",12,0.488794046337478,0.132258161303992,0.90869446421215,0.20682422357188,0.0914139299891473,0.90869446421215,29.5243093749818,194.901410350762
"2017T4",13,0.491429544259569,0.120903492710158,0.904583232676591,0.251814300823745,0.115418106981449,0.904583232676591,30.3472262567468,209.686482973609
"2017T4",14,0.484338846655075,0.178808581962082,0.949495698872599,0.221368386787544,0.107436005319532,0.949495698872599,24.0523265348763,178.373623625492
"2017T4",15,0.504523898281087,0.190911341594155,0.939005322106266,0.223667945648466,0.0675997418810849,0.939005322106266,25.6044560451182,155.286051345338
"2017T4",16,0.498330841363635,0.145864756577041,0.933827672692437,0.209022864071946,0.100344463656385,0.933827672692437,24.9613137079104,169.941535686906
"2017T4",17,0.510364810215087,0.0998603839429565,0.959977845019894,0.347100800985502,0.173870431646251,0.959977845019894,30.2939167821704,305.92853281577
"2017T4",18,0.514470492378969,0.155606632781785,0.94051389424761,0.289296343333869,0.159718392700848,0.94051389424761,31.0538412665799,235.547591698354
"2017T4",19,0.476214472449886,0.156012137021617,0.935174538048318,0.250214223064304,0.122958578278653,0.935174538048318,28.0616353249532,238.116028511392
"2017T4",20,0.494534148326086,0.144683958923097,0.964400865238706,0.337501351816169,0.201741297246821,0.964400865238706,30.2503612689969,814.827529112904
"2017T4",21,0.485014923173271,0.0891761043783739,0.957310312606818,0.19650721112495,0.075063236339511,0.957310312606818,26.0294513563146,183.403677062442
"2017T4",22,0.484101481856286,0.148730104151533,0.945831433029336,0.187112705043384,0.0547426964938172,0.945831433029336,24.9943069181195,177.151373719557
"2017T4",23,0.494574100909127,0.103335593878825,0.939232897741017,0.230053476485983,0.109896576629371,0.939232897741017,29.1288816453646,214.280544505551
